codigo,nome,preco,quantidade
2423,Vestido Floral 998,1397.83,55
2424,Camiseta Basica 666,1443.06,92
2425,Pano de Microfibra 247,1337.84,56
2426,Bermuda Esportiva 451,535.39,56
2427,Caixa de Som Bluetooth 588,2376.66,33
2428,Camiseta Basica 301,792.61,11
2429,Jaqueta de Couro 716,1219.96,4
2430,Meias de Algodao 277,1012.26,95
2431,Vassoura Retratil 161,593.55,76
2432,Achocolatado em Po 881,1664.07,96
2433,Oculos de Sol 447,313.92,83
2434,Mouse Gamer 112,1984.0,41
2435,Bolacha Recheada 241,435.86,73
2436,Feijao Carioca 788,1611.15,5
2437,Esmalte Vermelho 521,960.93,23
2438,Esponja Multiuso 660,2367.85,41
2439,Teclado Mecanico 467,643.49,85
2440,Cafe Torrado 370,1036.27,50
2441,Meias de Algodao 139,1671.62,12
2442,Vassoura Retratil 237,542.47,78
2443,Bermuda Esportiva 235,716.53,2
2444,Creme Hidratante 398,553.02,1
2445,Achocolatado em Po 322,2285.36,34
2446,Perfume Masculino 605,319.53,23
2447,Teclado Mecanico 802,688.83,40
2448,Mochila Escolar 683,716.23,23
2449,Teclado Mecanico 147,1293.38,83
2450,Chaveiro Metalico 131,330.42,29
2451,Vassoura Retratil 411,1888.26,1
2452,Creme Hidratante 402,938.22,21
2453,Condicionador Hidratante 794,2087.79,50
2454,Cinto Social 979,894.42,24
2455,Colar Dourado 639,446.75,22
2456,Sabonete Liquido 976,2306.84,87
2457,Bolacha Recheada 108,1886.96,69
2458,Shampoo Anticaspa 978,1747.57,94
2459,Bermuda Esportiva 445,1899.54,50
2460,Condicionador Hidratante 430,1569.74,16
2461,Smartwatch 214,1395.88,26
2462,Caixa de Som Bluetooth 723,216.91,36
2463,Oculos de Sol 536,286.22,4
2464,Calca Jeans 325,1382.51,23
2465,Relogio de Pulso 617,702.15,2
2466,Colar Dourado 418,114.57,49
2467,Fone de Ouvido Bluetooth 513,446.8,18
2468,Bolacha Recheada 749,2290.75,80
2469,Bermuda Esportiva 892,2345.49,56
2470,Colar Dourado 960,2217.7,14
2471,Carregador Portatil 904,2399.24,61
2472,Lustra Moveis 423,1189.87,58
2473,Pano de Microfibra 883,1145.01,93
2474,Desinfetante Floral 622,260.37,52
2475,Carteira de Couro 515,337.34,10
2476,Colar Dourado 566,1181.83,34
2477,Relogio de Pulso 367,2494.74,55
2478,Sabao em Po 227,2063.49,43
2479,Pano de Microfibra 307,589.92,38
2480,Escova de Cabelo 543,1170.22,74
2481,Cinto Social 666,938.05,97
2482,Bermuda Esportiva 160,68.79,20
2483,Cinto Social 717,1913.75,1
2484,Jaqueta de Couro 389,447.96,33
2485,Carregador Portatil 402,41.96,59
2486,Blusa de Frio 366,787.44,85
2487,Smartwatch 823,1248.24,75
2488,Cafe Torrado 923,1151.9,30
2489,Camiseta Basica 651,1176.87,57
2490,Amaciante Concentrado 769,762.18,39
2491,Leite Integral 466,889.4,34
2492,Blusa de Frio 190,581.2,15
2493,Fone de Ouvido Bluetooth 157,829.59,8
2494,Arroz Branco 248,1889.62,62
2495,Cinto Social 184,318.27,19
2496,Fone de Ouvido Bluetooth 703,1948.43,72
2497,Cinto Social 698,1657.97,4
2498,Camiseta Basica 721,1810.1,88
2499,Teclado Mecanico 666,2472.53,64
2500,Achocolatado em Po 320,1169.42,54
2501,Detergente Liquido 767,375.67,99
2502,Creme Hidratante 981,1277.28,33
2503,Arroz Branco 670,836.7,7
2504,Bone 768,784.89,96
2505,Detergente Liquido 755,9.96,44
2506,Leite Integral 428,1130.11,82
2507,Cinto Social 169,2049.89,86
2508,Mouse Gamer 845,2352.3,13
2509,Carregador Portatil 872,1160.93,71
2510,Carteira de Couro 979,592.26,76
2511,Vassoura Retratil 775,1521.8,49
2512,Blusa de Frio 564,360.4,36
2513,Sabao em Po 772,441.65,86
2514,Bone 395,1962.38,71
2515,Azeite de Oliva 952,1845.82,9
2516,Mouse Gamer 915,227.33,8
2517,Blusa de Frio 978,899.94,15
2518,Fone de Ouvido Bluetooth 619,1734.44,95
2519,Esponja Multiuso 434,1236.35,93
2520,Vestido Floral 561,1270.86,45
2521,Carregador Portatil 150,74.1,43
2522,Pano de Microfibra 661,1473.97,22
2523,Vassoura Retratil 614,2079.26,15
2524,Perfume Masculino 783,1316.9,7
2525,Notebook 100,222.12,48
2526,Bone 662,1642.49,36
2527,Shampoo Anticaspa 492,1813.95,8
2528,Bone 696,2398.56,62
2529,Cafe Torrado 380,1733.84,64
2530,Perfume Masculino 349,1440.42,27
2531,Vassoura Retratil 709,779.92,66
2532,Arroz Branco 652,1653.05,7
2533,Detergente Liquido 692,1358.44,97
2534,Lustra Moveis 428,940.33,69
2535,Carregador Portatil 184,2197.3,30
2536,Fone de Ouvido Bluetooth 854,880.08,80
2537,Feijao Carioca 492,1258.73,2
2538,Fone de Ouvido Bluetooth 332,756.32,99
2539,Vestido Floral 141,1961.87,13
2540,Feijao Carioca 733,1981.04,61
2541,Colar Dourado 160,1734.51,56
2542,Chaveiro Metalico 472,1697.87,5
2543,Jaqueta de Couro 494,567.87,9
2544,Macarrao Espaguete 346,873.32,59
2545,Relogio de Pulso 805,517.35,66
2546,Arroz Branco 547,1393.98,20
2547,Lustra Moveis 740,1918.44,86
2548,Amaciante Concentrado 644,2218.67,30
2549,Esponja Multiuso 185,2455.88,76
2550,Detergente Liquido 216,2163.31,42
2551,Leite Integral 257,2456.96,27
2552,Oculos de Sol 995,2070.26,79
2553,Mouse Gamer 219,448.99,47
2554,Esponja Multiuso 666,2086.21,98
2555,Caixa de Som Bluetooth 486,898.59,48
2556,Arroz Branco 903,2277.74,6
2557,Protetor Solar FPS 50 794,2423.08,86
2558,Chaveiro Metalico 767,1551.54,16
2559,Chaveiro Metalico 502,1730.34,38
2560,Jaqueta de Couro 542,1999.41,35
2561,Azeite de Oliva 376,1868.43,53
2562,Cafe Torrado 957,961.44,10
2563,Colar Dourado 449,221.18,11
2564,Condicionador Hidratante 818,2021.0,84
2565,Perfume Masculino 708,1434.33,52
2566,Protetor Solar FPS 50 196,316.14,44
2567,Colar Dourado 858,1065.48,45
2568,Blusa de Frio 274,581.46,5
2569,Desinfetante Floral 357,739.77,40
2570,Esmalte Vermelho 420,768.72,43
2571,Oculos de Sol 636,1807.75,20
2572,Cinto Social 270,1666.56,76
2573,Vestido Floral 222,1928.72,30
2574,Mochila Escolar 962,2219.75,18
2575,Feijao Carioca 732,2242.5,73
2576,Carteira de Couro 137,60.89,23
2577,Camiseta Basica 834,280.74,26
2578,Colar Dourado 581,1853.18,9
2579,Vestido Floral 128,714.85,36
2580,Relogio de Pulso 554,1272.16,68
2581,Perfume Masculino 306,384.46,74
2582,Carteira de Couro 628,953.86,5
2583,Smartphone 590,1653.96,49
2584,Desinfetante Floral 496,2447.67,15
2585,Vassoura Retratil 793,486.55,86
2586,Condicionador Hidratante 366,847.17,80
2587,Oculos de Sol 857,2211.21,64
2588,Vassoura Retratil 130,26.26,39
2589,Teclado Mecanico 927,2044.14,40
2590,Pano de Microfibra 248,1265.15,87
2591,Leite Integral 968,752.73,70
2592,Carteira de Couro 769,2052.87,27
2593,Leite Integral 724,2098.82,63
2594,Teclado Mecanico 994,1891.82,76
2595,Sabonete Liquido 230,1484.45,83
2596,Shampoo Anticaspa 782,815.52,63
2597,Oculos de Sol 436,2440.24,74
2598,Colar Dourado 503,671.67,98
2599,Caixa de Som Bluetooth 457,1342.23,53
2600,Meias de Algodao 201,1989.27,56
2601,Caixa de Som Bluetooth 722,1635.34,52
2602,Cinto Social 798,2197.47,6
2603,Cafe Torrado 281,1031.53,68
2604,Vassoura Retratil 550,598.6,57
2605,Feijao Carioca 186,560.22,34
2606,Chaveiro Metalico 752,1231.99,95
2607,Protetor Solar FPS 50 747,1058.88,81
2608,Esmalte Vermelho 509,1154.6,90
2609,Arroz Branco 599,2353.89,93
2610,Fone de Ouvido Bluetooth 817,2150.57,40
2611,Amaciante Concentrado 507,2242.67,3
2612,Smartwatch 823,2137.52,41
2613,Teclado Mecanico 303,1040.46,94
2614,Cinto Social 527,1769.8,55
2615,Bolacha Recheada 407,2378.85,92
2616,Calca Jeans 281,2398.35,5
2617,Cafe Torrado 342,2169.74,85
2618,Bolacha Recheada 773,1009.26,39
2619,Mouse Gamer 511,542.94,48
2620,Azeite de Oliva 928,2233.56,14
2621,Detergente Liquido 292,89.48,30
2622,Smartwatch 743,198.88,65
2623,Creme Hidratante 742,918.55,20
2624,Fone de Ouvido Bluetooth 482,659.15,65
2625,Oculos de Sol 471,889.71,78
2626,Vestido Floral 100,1056.11,42
2627,Chaveiro Metalico 156,973.49,15
2628,Jaqueta de Couro 552,891.66,83
2629,Protetor Solar FPS 50 300,2428.64,37
2630,Mochila Escolar 209,1748.87,33
2631,Relogio de Pulso 683,1499.64,52
2632,Notebook 971,421.53,40
2633,Teclado Mecanico 393,1865.7,3
2634,Leite Integral 916,1147.54,83
2635,Mouse Gamer 459,2471.58,29
2636,Cinto Social 826,2332.28,89
2637,Cinto Social 424,1268.88,16
2638,Lustra Moveis 968,1939.16,89
2639,Esponja Multiuso 431,2310.77,65
2640,Smartwatch 979,2369.33,95
2641,Macarrao Espaguete 704,676.89,56
2642,Desinfetante Floral 998,2476.86,36
2643,Colar Dourado 455,1184.82,88
2644,Camiseta Basica 146,468.86,37
2645,Smartphone 262,1168.28,5
2646,Arroz Branco 849,1114.36,49
2647,Mochila Escolar 687,51.91,46
2648,Desinfetante Floral 657,621.04,32
2649,Cinto Social 336,1263.59,50
2650,Pano de Microfibra 841,2461.43,18
2651,Shampoo Anticaspa 678,46.56,37
2652,Oculos de Sol 347,124.46,41
2653,Cafe Torrado 872,84.79,94
2654,Bolacha Recheada 188,205.1,36
2655,Perfume Masculino 446,1439.65,70
2656,Fone de Ouvido Bluetooth 193,604.7,51
2657,Carregador Portatil 393,2182.78,88
2658,Cinto Social 727,1021.87,56
2659,Achocolatado em Po 880,105.23,98
2660,Perfume Masculino 547,141.88,15
2661,Relogio de Pulso 734,237.56,15
2662,Caixa de Som Bluetooth 210,1605.05,93
2663,Shampoo Anticaspa 710,551.36,92
2664,Condicionador Hidratante 420,946.09,69
2665,Achocolatado em Po 657,14.07,18
2666,Pano de Microfibra 482,416.08,86
2667,Mochila Escolar 937,839.73,69
2668,Mouse Gamer 853,128.44,5
2669,Creme Hidratante 800,987.58,69
2670,Esmalte Vermelho 788,2228.05,7
2671,Colar Dourado 654,2049.73,77
2672,Bolacha Recheada 802,1463.35,27
2673,Condicionador Hidratante 404,1873.62,1
2674,Cafe Torrado 191,1863.97,78
2675,Chaveiro Metalico 973,1078.62,94
2676,Achocolatado em Po 133,2321.62,97
2677,Chaveiro Metalico 829,1319.97,35
2678,Detergente Liquido 702,1600.17,89
2679,Achocolatado em Po 261,65.78,88
2680,Pano de Microfibra 669,833.02,11
2681,Leite Integral 525,1963.7,70
2682,Esmalte Vermelho 522,1339.8,5
2683,Feijao Carioca 162,1768.94,22
2684,Vestido Floral 589,50.34,43
2685,Smartphone 718,1308.01,78
2686,Jaqueta de Couro 559,480.27,93
2687,Relogio de Pulso 564,350.47,74
2688,Desinfetante Floral 906,1209.35,23
2689,Sabonete Liquido 239,2041.67,65
2690,Carteira de Couro 810,1255.37,7
2691,Arroz Branco 702,274.41,53
2692,Notebook 604,1985.84,79
2693,Desinfetante Floral 642,1677.02,76
2694,Jaqueta de Couro 798,1817.01,48
2695,Feijao Carioca 530,1853.03,43
2696,Bermuda Esportiva 826,1897.3,30
2697,Carregador Portatil 595,1044.0,13
2698,Leite Integral 938,1486.46,55
2699,Sabonete Liquido 160,1010.0,3
2700,Teclado Mecanico 608,2094.98,56
2701,Shampoo Anticaspa 395,932.59,17
2702,Detergente Liquido 300,468.64,36
2703,Esponja Multiuso 605,553.63,93
2704,Feijao Carioca 966,1660.13,93
2705,Bone 314,1481.06,70
2706,Smartwatch 192,891.43,31
2707,Esponja Multiuso 708,1927.75,75
2708,Perfume Masculino 209,1092.09,98
2709,Creme Hidratante 327,445.6,45
2710,Feijao Carioca 555,1056.86,64
2711,Lustra Moveis 803,143.18,79
2712,Smartwatch 843,24.08,44
2713,Achocolatado em Po 762,1198.79,46
2714,Carregador Portatil 108,2361.93,100
2715,Bolacha Recheada 438,1558.57,92
2716,Blusa de Frio 701,646.23,52
2717,Calca Jeans 845,2134.21,15
2718,Jaqueta de Couro 486,1628.06,76
2719,Vassoura Retratil 675,910.93,96
2720,Desinfetante Floral 866,1678.4,2
2721,Calca Jeans 302,1483.86,79
2722,Jaqueta de Couro 360,285.91,52
2723,Amaciante Concentrado 442,2368.2,43
2724,Bermuda Esportiva 997,1083.53,40
2725,Carteira de Couro 938,238.9,25
2726,Cafe Torrado 969,1451.99,38
2727,Desinfetante Floral 408,1951.44,74
2728,Teclado Mecanico 330,1712.09,58
2729,Azeite de Oliva 107,331.44,83
2730,Lustra Moveis 947,212.64,12
2731,Blusa de Frio 358,318.86,49
2732,Feijao Carioca 130,2080.07,47
2733,Fone de Ouvido Bluetooth 440,2268.05,57
2734,Esponja Multiuso 752,1232.75,96
2735,Fone de Ouvido Bluetooth 625,702.51,77
2736,Carregador Portatil 939,346.49,70
2737,Mouse Gamer 854,29.61,56
2738,Notebook 572,643.08,4
2739,Protetor Solar FPS 50 240,847.74,93
2740,Pulseira de Prata 995,1632.58,25
2741,Leite Integral 288,1132.88,52
2742,Arroz Branco 268,2484.2,32
2743,Bolacha Recheada 375,1611.05,85
2744,Protetor Solar FPS 50 959,1720.53,46
2745,Oculos de Sol 131,2428.72,86
2746,Pano de Microfibra 682,2446.55,52
2747,Meias de Algodao 393,1866.5,64
2748,Camiseta Basica 660,1951.18,65
2749,Calca Jeans 138,65.52,35
2750,Bolacha Recheada 791,208.09,56
2751,Bolacha Recheada 197,470.19,19
2752,Vassoura Retratil 879,942.35,33
2753,Pulseira de Prata 919,2327.24,51
2754,Relogio de Pulso 856,2133.76,58
2755,Desinfetante Floral 878,1627.86,83
2756,Creme Hidratante 586,1470.15,93
2757,Mouse Gamer 546,2152.06,74
2758,Esmalte Vermelho 334,1223.73,64
2759,Esmalte Vermelho 627,1791.62,9
2760,Camiseta Basica 271,906.16,57
2761,Sabonete Liquido 376,2350.55,47
2762,Bone 348,1424.81,75
2763,Vestido Floral 822,1362.29,16
2764,Fone de Ouvido Bluetooth 979,1928.81,75
2765,Esponja Multiuso 155,2357.12,59
2766,Jaqueta de Couro 776,232.61,75
2767,Mouse Gamer 524,2005.59,21
2768,Teclado Mecanico 561,145.25,26
2769,Carteira de Couro 513,900.04,25
2770,Cinto Social 950,98.88,4
2771,Sabao em Po 122,673.59,24
2772,Chaveiro Metalico 321,409.89,50
2773,Relogio de Pulso 649,1330.12,21
2774,Vestido Floral 782,1530.55,5
2775,Vassoura Retratil 694,372.32,40
2776,Notebook 557,256.0,14
2777,Arroz Branco 312,1449.18,27
2778,Pulseira de Prata 740,236.5,99
2779,Feijao Carioca 227,1933.49,94
2780,Jaqueta de Couro 385,161.65,7
2781,Azeite de Oliva 761,1108.12,96
2782,Mouse Gamer 927,1647.27,41
2783,Meias de Algodao 239,950.36,42
2784,Oculos de Sol 376,580.48,52
2785,Blusa de Frio 374,570.42,53
2786,Colar Dourado 141,244.02,1
2787,Smartwatch 705,1041.21,92
2788,Leite Integral 535,803.19,4
2789,Cafe Torrado 564,430.7,81
2790,Esmalte Vermelho 988,1947.68,31
2791,Carregador Portatil 622,2057.9,7
2792,Pano de Microfibra 783,1598.66,51
2793,Bolacha Recheada 932,987.88,99
2794,Creme Hidratante 726,1109.7,76
2795,Sabonete Liquido 377,2291.26,54
2796,Smartwatch 865,276.62,71
2797,Sabonete Liquido 841,2285.61,16
2798,Mochila Escolar 249,608.68,25
2799,Condicionador Hidratante 984,2356.31,16
2800,Carregador Portatil 582,54.47,60
2801,Desinfetante Floral 712,872.38,77
2802,Macarrao Espaguete 708,1461.0,1
2803,Escova de Cabelo 679,1500.13,80
2804,Relogio de Pulso 164,228.31,54
2805,Chaveiro Metalico 941,911.89,19
2806,Amaciante Concentrado 985,1366.37,75
2807,Teclado Mecanico 792,529.13,18
2808,Meias de Algodao 558,1306.56,17
2809,Amaciante Concentrado 459,2318.92,9
2810,Shampoo Anticaspa 273,1801.73,67
2811,Mouse Gamer 273,987.26,60
2812,Colar Dourado 438,2079.55,7
2813,Vassoura Retratil 670,44.51,36
2814,Blusa de Frio 329,1564.08,86
2815,Bone 501,2318.39,44
2816,Arroz Branco 794,2223.95,17
2817,Notebook 941,947.01,29
2818,Mochila Escolar 990,2195.4,61
2819,Escova de Cabelo 965,978.62,79
2820,Cafe Torrado 356,256.58,85
2821,Oculos de Sol 813,809.23,56
2822,Fone de Ouvido Bluetooth 191,2393.95,58
2823,Relogio de Pulso 979,1227.48,53
2824,Detergente Liquido 202,342.16,86
2825,Lustra Moveis 576,1665.44,21
2826,Fone de Ouvido Bluetooth 370,2002.86,66
2827,Perfume Masculino 348,251.69,52
2828,Achocolatado em Po 735,1711.62,79
2829,Sabao em Po 848,1890.11,21
2830,Perfume Masculino 382,1374.85,72
2831,Blusa de Frio 152,820.33,13
2832,Vassoura Retratil 123,658.31,56
2833,Relogio de Pulso 698,1622.98,97
2834,Camiseta Basica 318,1444.66,99
2835,Teclado Mecanico 367,1909.18,6
2836,Smartphone 645,583.63,84
2837,Bone 575,711.2,42
2838,Teclado Mecanico 274,2039.98,89
2839,Calca Jeans 157,1245.0,46
2840,Escova de Cabelo 293,2456.35,36
2841,Relogio de Pulso 754,2296.85,59
2842,Lustra Moveis 327,1638.19,45
2843,Camiseta Basica 285,1781.5,99
2844,Feijao Carioca 611,383.09,86
2845,Esmalte Vermelho 136,1208.99,18
2846,Notebook 177,62.13,12
2847,Oculos de Sol 775,270.41,24
2848,Leite Integral 127,834.99,88
2849,Notebook 689,1732.52,11
2850,Blusa de Frio 351,134.65,40
2851,Perfume Masculino 125,985.64,16
2852,Bone 529,1272.76,83
2853,Escova de Cabelo 315,1703.22,45
2854,Perfume Masculino 953,1838.61,94
2855,Esmalte Vermelho 687,1222.23,80
2856,Pulseira de Prata 128,2315.31,72
2857,Mouse Gamer 414,183.98,94
2858,Leite Integral 462,1334.88,21
2859,Esponja Multiuso 794,2079.16,56
2860,Bermuda Esportiva 783,1299.48,6
2861,Macarrao Espaguete 543,1211.83,42
2862,Pulseira de Prata 665,2228.05,86
2863,Chaveiro Metalico 302,1459.71,19
2864,Escova de Cabelo 631,366.87,2
2865,Fone de Ouvido Bluetooth 603,1594.85,92
2866,Vestido Floral 871,10.17,50
2867,Fone de Ouvido Bluetooth 430,423.41,26
2868,Meias de Algodao 216,1793.36,53
2869,Amaciante Concentrado 193,2315.99,20
2870,Achocolatado em Po 331,916.92,18
2871,Meias de Algodao 237,2290.79,9
2872,Colar Dourado 817,1703.54,29
2873,Colar Dourado 324,1704.62,76
2874,Bone 297,1284.94,6
2875,Desinfetante Floral 471,360.54,78
2876,Blusa de Frio 639,1702.73,33
2877,Carteira de Couro 967,548.16,90
2878,Bone 233,1420.75,60
2879,Sabao em Po 783,396.45,24
2880,Fone de Ouvido Bluetooth 840,174.44,11
2881,Amaciante Concentrado 380,666.06,50
2882,Carteira de Couro 533,1409.4,95
2883,Amaciante Concentrado 791,1254.74,17
2884,Cafe Torrado 652,75.16,78
2885,Escova de Cabelo 460,1961.2,95
2886,Sabonete Liquido 399,1790.72,79
2887,Carregador Portatil 163,278.52,20
2888,Smartphone 749,1603.72,50
2889,Smartwatch 810,802.76,66
2890,Colar Dourado 495,1308.22,79
2891,Bermuda Esportiva 531,736.16,11
2892,Arroz Branco 847,976.66,92
2893,Smartphone 581,1431.12,46
2894,Azeite de Oliva 182,201.24,88
2895,Sabonete Liquido 182,2315.61,63
2896,Protetor Solar FPS 50 836,88.99,64
2897,Condicionador Hidratante 762,1853.31,76
2898,Esmalte Vermelho 530,335.58,67
2899,Meias de Algodao 751,991.85,87
2900,Arroz Branco 535,69.76,86
2901,Sabao em Po 294,457.91,17
2902,Carteira de Couro 346,2284.31,29
2903,Colar Dourado 986,2364.8,72
2904,Leite Integral 865,1678.92,10
2905,Esmalte Vermelho 248,1134.28,38
2906,Smartphone 142,261.74,41
2907,Oculos de Sol 446,1873.33,85
2908,Lustra Moveis 542,861.89,45
2909,Mouse Gamer 408,1546.49,2
2910,Detergente Liquido 151,1074.66,92
2911,Notebook 822,1266.4,34
2912,Oculos de Sol 829,1233.57,23
2913,Oculos de Sol 281,1192.93,37
2914,Bermuda Esportiva 526,246.03,19
2915,Protetor Solar FPS 50 637,1614.48,10
2916,Oculos de Sol 735,1271.58,83
2917,Creme Hidratante 279,1185.5,61
2918,Creme Hidratante 194,1513.37,83
2919,Carregador Portatil 509,299.95,52
2920,Mochila Escolar 260,2280.27,84
2921,Sabao em Po 485,1336.25,33
2922,Azeite de Oliva 990,1916.63,92
2923,Esmalte Vermelho 641,347.49,87
2924,Meias de Algodao 529,1753.05,90
2925,Caixa de Som Bluetooth 612,125.78,69
2926,Mouse Gamer 976,1303.62,25
2927,Meias de Algodao 518,614.86,49
2928,Arroz Branco 264,1239.63,80
2929,Condicionador Hidratante 468,771.05,40
2930,Meias de Algodao 893,588.91,29
2931,Mochila Escolar 459,2096.41,45
2932,Vassoura Retratil 263,1056.26,6
2933,Pano de Microfibra 265,1937.15,79
2934,Azeite de Oliva 220,155.69,14
2935,Pano de Microfibra 685,259.9,6
2936,Bone 730,918.46,5
2937,Smartwatch 837,1001.95,78
2938,Perfume Masculino 779,2109.04,64
2939,Bermuda Esportiva 370,1678.71,8
2940,Escova de Cabelo 612,815.2,91
2941,Smartphone 550,2458.78,91
2942,Pano de Microfibra 880,2314.25,56
2943,Detergente Liquido 587,1166.84,67
2944,Lustra Moveis 201,1779.26,12
2945,Desinfetante Floral 178,2437.16,93
2946,Detergente Liquido 852,160.21,43
2947,Meias de Algodao 909,613.11,88
2948,Bone 721,1166.41,85
2949,Colar Dourado 541,2379.3,14
2950,Amaciante Concentrado 831,2069.49,47
2951,Mochila Escolar 964,1710.85,39
2952,Oculos de Sol 295,1667.13,9
2953,Carregador Portatil 818,207.29,94
2954,Bolacha Recheada 532,2327.57,32
2955,Achocolatado em Po 911,1048.49,69
2956,Meias de Algodao 428,89.49,85
2957,Caixa de Som Bluetooth 493,109.28,52
2958,Mouse Gamer 253,1938.67,42
2959,Creme Hidratante 840,920.62,100
2960,Bone 621,406.94,28
2961,Cinto Social 495,84.13,77
2962,Jaqueta de Couro 421,730.95,73
2963,Leite Integral 388,82.04,95
2964,Vassoura Retratil 818,1281.59,29
2965,Cinto Social 553,2002.79,50
2966,Smartphone 879,2090.58,10
2967,Vassoura Retratil 140,241.48,26
2968,Oculos de Sol 927,1448.73,31
2969,Leite Integral 707,1324.37,14
2970,Bone 189,2312.87,97
2971,Caixa de Som Bluetooth 909,433.51,63
2972,Bolacha Recheada 689,864.35,13
2973,Smartphone 312,53.24,53
2974,Desinfetante Floral 378,1592.24,80
2975,Camiseta Basica 121,2059.93,40
2976,Feijao Carioca 859,2438.29,32
2977,Pano de Microfibra 956,456.05,52
2978,Mochila Escolar 660,423.1,14
2979,Mouse Gamer 128,1403.68,38
2980,Calca Jeans 393,1483.43,51
2981,Notebook 314,571.36,77
2982,Calca Jeans 682,885.96,23
2983,Carregador Portatil 734,657.06,40
2984,Jaqueta de Couro 792,1030.58,44
2985,Teclado Mecanico 865,2224.04,2
2986,Desinfetante Floral 513,1168.68,62
2987,Pulseira de Prata 346,288.66,56
2988,Notebook 711,1908.03,33
2989,Bermuda Esportiva 122,320.45,94
2990,Vassoura Retratil 347,971.91,44
2991,Vassoura Retratil 699,2333.0,7
2992,Blusa de Frio 948,2052.38,56
2993,Protetor Solar FPS 50 791,899.25,98
2994,Lustra Moveis 442,1023.15,86
2995,Jaqueta de Couro 147,123.36,19
2996,Camiseta Basica 641,1875.87,100
2997,Bolacha Recheada 428,682.19,73
2998,Pano de Microfibra 703,1359.01,43
2999,Achocolatado em Po 101,342.2,89
3000,Carregador Portatil 285,2339.61,84
3001,Pulseira de Prata 750,1823.96,66
3002,Teclado Mecanico 450,2110.75,33
3003,Creme Hidratante 413,1142.25,99
3004,Teclado Mecanico 837,618.33,78
3005,Achocolatado em Po 632,1692.97,36
3006,Smartphone 653,42.99,23
3007,Shampoo Anticaspa 239,1672.67,43
3008,Protetor Solar FPS 50 674,899.92,15
3009,Sabonete Liquido 990,1113.2,92
3010,Esponja Multiuso 513,2386.6,11
3011,Creme Hidratante 252,1500.49,35
3012,Pulseira de Prata 203,974.35,19
3013,Shampoo Anticaspa 327,218.4,74
3014,Smartwatch 475,1991.44,21
3015,Sabao em Po 436,2273.88,94
3016,Feijao Carioca 982,1105.27,57
3017,Jaqueta de Couro 494,208.36,58
